loan_id,loan_amount,interest_rate,term_months,grade,purpose,annual_income,dti_ratio,home_ownership,employment_length,default
3307,2000.0,15.61,36,D,major_purchase,59050.0,12.83,RENT,2 years,0
9710,23500.0,18.55,60,E,debt_consolidation,75000.0,22.65,RENT,1 year,0
7417,7000.0,7.07,36,A,credit_card,54000.0,17.16,RENT,4 years,0
8642,6325.0,7.62,36,A,debt_consolidation,30000.0,23.4,MORTGAGE,3 years,0
8545,24000.0,7.12,36,A,debt_consolidation,134100.0,15.94,MORTGAGE,8 years,0
9996,24000.0,21.27,60,G,debt_consolidation,80000.0,21.51,OWN,8 years,0
1870,25000.0,13.33,60,C,debt_consolidation,78000.0,24.82,MORTGAGE,10+ years,1
5973,35000.0,9.49,36,B,home_improvement,330000.0,4.4,MORTGAGE,8 years,0
4642,10000.0,13.11,36,B,debt_consolidation,100000.0,19.69,RENT,10+ years,1
6713,10000.0,9.16,36,B,credit_card,50000.0,13.78,OWN,9 years,0
253,7200.0,14.49,36,C,credit_card,19000.0,26.72,RENT,Unknown,0
4759,8000.0,11.99,36,B,debt_consolidation,70000.0,8.18,MORTGAGE,10+ years,0
4675,12000.0,8.18,36,B,debt_consolidation,70000.0,4.42,MORTGAGE,8 years,0
10636,13000.0,11.99,36,B,credit_card,57860.0,26.76,RENT,3 years,0
8566,9000.0,7.99,36,A,debt_consolidation,59100.0,17.12,RENT,4 years,0
9511,14375.0,20.2,36,E,debt_consolidation,36000.0,16.75,RENT,< 1 year,0
919,30000.0,13.67,36,C,debt_consolidation,130000.0,19.39,OWN,4 years,0
5492,9450.0,14.09,36,B,debt_consolidation,51000.0,20.21,MORTGAGE,3 years,0
7095,20000.0,9.75,36,B,debt_consolidation,61000.0,9.25,OWN,7 years,0
4841,21000.0,11.39,36,B,debt_consolidation,82500.0,5.97,MORTGAGE,10+ years,0
5248,14300.0,11.49,60,B,small_business,72000.0,8.63,MORTGAGE,3 years,0
7908,5000.0,6.49,36,A,home_improvement,38000.0,20.5,MORTGAGE,9 years,0
858,15000.0,13.67,60,C,debt_consolidation,85000.0,5.03,RENT,10+ years,0
9247,30000.0,22.74,60,E,debt_consolidation,100000.0,19.91,MORTGAGE,10+ years,0
9348,18000.0,22.4,36,E,other,152000.0,12.58,MORTGAGE,5 years,0
5681,16000.0,10.99,36,B,credit_card,70000.0,19.99,MORTGAGE,10+ years,0
6803,8000.0,10.75,36,B,debt_consolidation,32000.0,25.06,MORTGAGE,10+ years,0
7040,18000.0,11.67,60,B,debt_consolidation,90000.0,8.69,MORTGAGE,2 years,0
2627,3500.0,13.18,36,C,other,126000.0,16.76,MORTGAGE,1 year,0
1186,9000.0,12.99,60,C,credit_card,55598.0,18.09,MORTGAGE,7 years,0
8737,16000.0,6.49,36,A,debt_consolidation,70000.0,13.96,RENT,3 years,0
3866,16750.0,15.99,36,D,debt_consolidation,40000.0,19.71,RENT,10+ years,0
5769,7500.0,10.75,36,B,credit_card,65000.0,4.82,MORTGAGE,10+ years,1
2246,30000.0,14.49,60,C,home_improvement,80000.0,20.22,OWN,4 years,0
9161,6500.0,21.97,36,E,debt_consolidation,23000.0,37.21,RENT,< 1 year,1
10674,12000.0,17.86,60,D,debt_consolidation,50000.0,45.78,OWN,1 year,0
1370,16000.0,13.59,36,C,credit_card,105000.0,21.06,MORTGAGE,1 year,0
7766,10000.0,7.26,36,A,debt_consolidation,160000.0,8.64,RENT,3 years,0
319,15000.0,14.33,36,C,debt_consolidation,66500.0,31.14,MORTGAGE,6 years,0
1441,10000.0,13.49,36,C,major_purchase,30000.0,25.4,MORTGAGE,2 years,1
1503,9550.0,14.33,36,C,debt_consolidation,60000.0,5.08,RENT,6 years,0
10639,15000.0,10.99,36,B,house,75000.0,8.55,RENT,< 1 year,0
1848,2400.0,13.33,36,C,other,25920.0,14.63,RENT,2 years,0
3642,24500.0,18.25,60,D,small_business,49000.0,14.06,RENT,3 years,0
6828,15000.0,9.93,36,B,credit_card,65000.0,9.58,RENT,1 year,1
8205,10400.0,7.89,36,A,credit_card,56489.86,22.85,MORTGAGE,10+ years,0
8857,12950.0,6.62,36,A,credit_card,128000.0,11.27,MORTGAGE,8 years,0
6143,14000.0,8.18,36,B,credit_card,225000.0,7.83,MORTGAGE,6 years,0
8065,15000.0,7.9,36,A,credit_card,120000.0,17.01,MORTGAGE,3 years,0
10140,4750.0,18.49,36,D,debt_consolidation,50000.0,23.14,MORTGAGE,4 years,0
9732,20000.0,26.3,60,E,debt_consolidation,60000.0,21.42,MORTGAGE,2 years,1
8841,22000.0,7.69,36,A,debt_consolidation,110000.0,16.51,MORTGAGE,2 years,0
8221,15000.0,7.49,36,A,credit_card,160000.0,8.58,MORTGAGE,4 years,0
861,8000.0,14.99,36,C,debt_consolidation,62000.0,25.55,RENT,10+ years,0
7132,18500.0,13.11,36,B,credit_card,85000.0,27.74,RENT,7 years,0
634,30000.0,12.74,36,C,debt_consolidation,58000.0,29.27,RENT,3 years,0
9383,24000.0,19.19,60,E,credit_card,86500.0,13.12,RENT,1 year,1
3628,30650.0,21.49,36,D,credit_card,80000.0,20.96,MORTGAGE,3 years,1
2223,15000.0,13.49,36,C,debt_consolidation,72000.0,12.22,MORTGAGE,10+ years,0
6309,20000.0,9.76,36,B,credit_card,60000.0,20.72,RENT,2 years,0
78,9000.0,14.3,36,C,debt_consolidation,41000.0,18.03,MORTGAGE,Unknown,0
8662,10000.0,7.07,36,A,debt_consolidation,145000.0,15.41,MORTGAGE,3 years,0
11069,10000.0,16.59,60,D,debt_consolidation,175000.0,7.83,RENT,10+ years,0
9844,24925.0,25.28,60,F,moving,165000.0,25.06,RENT,8 years,1
4568,24000.0,11.47,36,B,other,140000.0,23.2,MORTGAGE,6 years,0
6177,19500.0,9.99,36,B,credit_card,225000.0,24.03,OWN,3 years,0
9176,7475.0,18.99,36,E,debt_consolidation,65000.0,29.28,MORTGAGE,5 years,1
6821,8400.0,8.39,36,B,debt_consolidation,38000.0,32.88,RENT,Unknown,0
342,18000.0,13.99,36,C,debt_consolidation,57833.0,25.3,MORTGAGE,10+ years,0
2559,30000.0,14.52,60,C,credit_card,130000.0,33.47,RENT,5 years,0
9017,13900.0,6.03,36,A,credit_card,85000.0,8.85,MORTGAGE,10+ years,0
4210,29700.0,19.22,36,D,debt_consolidation,133000.0,12.99,RENT,10+ years,0
6903,7000.0,8.38,36,B,debt_consolidation,147000.0,15.83,MORTGAGE,10+ years,0
8692,28000.0,7.39,60,A,debt_consolidation,93720.0,19.77,MORTGAGE,Unknown,0
4425,20000.0,11.49,36,B,debt_consolidation,67000.0,18.84,MORTGAGE,10+ years,0
5075,10000.0,9.91,36,B,credit_card,50000.0,9.1,RENT,3 years,0
8605,30000.0,7.59,36,A,home_improvement,200000.0,1.68,OWN,10+ years,0
3610,15000.0,19.92,36,D,debt_consolidation,67800.0,35.59,RENT,10+ years,0
7962,15000.0,6.49,36,A,home_improvement,120000.0,11.83,MORTGAGE,1 year,0
7519,16000.0,8.9,36,A,debt_consolidation,84000.0,29.91,RENT,4 years,0
10738,24000.0,30.74,60,F,debt_consolidation,61650.0,32.96,MORTGAGE,10+ years,1
9267,15000.0,23.87,60,E,debt_consolidation,55000.0,22.98,MORTGAGE,4 years,0
3092,12000.0,15.61,60,D,credit_card,32500.0,10.49,MORTGAGE,7 years,0
3233,5000.0,17.57,36,D,debt_consolidation,60000.0,5.8,MORTGAGE,1 year,0
9299,10000.0,20.2,60,E,other,111300.0,4.68,RENT,< 1 year,0
1485,7000.0,15.61,36,C,house,52000.0,13.02,MORTGAGE,1 year,1
5203,3000.0,8.18,36,B,credit_card,13000.0,12.83,OWN,3 years,0
3352,35000.0,17.56,60,D,debt_consolidation,100000.0,20.62,MORTGAGE,10+ years,0
10342,28800.0,6.89,36,A,credit_card,60000.0,31.88,MORTGAGE,Unknown,0
2588,14400.0,14.99,60,C,debt_consolidation,81000.0,19.96,MORTGAGE,7 years,0
3995,2400.0,18.25,36,D,debt_consolidation,30000.0,2.28,MORTGAGE,4 years,1
7029,14575.0,12.12,36,B,debt_consolidation,49500.0,24.27,MORTGAGE,10+ years,0
10525,19200.0,9.16,60,B,home_improvement,42000.0,7.43,MORTGAGE,4 years,0
6729,8800.0,9.17,36,B,debt_consolidation,60000.0,15.96,RENT,6 years,0
6150,14000.0,11.14,36,B,debt_consolidation,67490.0,21.73,RENT,10+ years,0
9091,24000.0,7.12,36,A,credit_card,90000.0,13.17,OWN,10+ years,0
2697,11500.0,15.61,36,C,credit_card,31600.0,25.49,RENT,Unknown,0
521,24000.0,14.52,36,C,debt_consolidation,41000.0,29.22,MORTGAGE,10+ years,0
3115,4000.0,18.24,36,D,debt_consolidation,52000.0,3.08,RENT,2 years,1
10026,10000.0,9.67,36,B,credit_card,28800.0,11.04,MORTGAGE,< 1 year,0
4313,15000.0,9.99,60,B,debt_consolidation,79200.0,12.32,MORTGAGE,10+ years,0
9455,22175.0,19.99,36,E,debt_consolidation,52800.0,33.64,MORTGAGE,Unknown,0
10550,7000.0,17.27,36,D,debt_consolidation,129393.36,25.6,RENT,10+ years,0
9748,29325.0,19.52,60,E,debt_consolidation,70000.0,23.76,MORTGAGE,2 years,1
10710,10000.0,17.86,36,D,debt_consolidation,45000.0,18.64,RENT,10+ years,1
10108,35000.0,13.33,60,C,debt_consolidation,87000.0,24.87,RENT,1 year,0
7371,19000.0,8.9,36,A,credit_card,142000.0,14.48,RENT,5 years,0
653,7000.0,14.03,36,C,debt_consolidation,63000.0,11.49,RENT,8 years,1
306,5600.0,13.65,36,C,debt_consolidation,40000.0,28.86,RENT,4 years,0
10390,11100.0,14.98,60,C,debt_consolidation,85000.0,15.56,MORTGAGE,3 years,0
5410,35000.0,11.22,36,B,debt_consolidation,95000.0,35.38,MORTGAGE,10+ years,0
4523,3000.0,8.99,36,B,credit_card,80000.0,19.32,RENT,10+ years,0
3913,24000.0,17.57,60,D,debt_consolidation,131000.0,15.88,RENT,8 years,0
10802,18850.0,16.99,36,D,debt_consolidation,75000.0,10.58,RENT,10+ years,0
11183,31300.0,15.88,60,C,debt_consolidation,70000.0,17.84,RENT,10+ years,0
9990,20000.0,30.79,36,G,other,95000.0,22.33,MORTGAGE,10+ years,0
2310,19200.0,16.02,36,C,credit_card,175000.0,9.94,RENT,10+ years,1
4926,12000.0,9.99,36,B,debt_consolidation,42000.0,18.63,RENT,3 years,0
1799,12000.0,12.74,60,C,debt_consolidation,71355.0,12.9,MORTGAGE,6 years,0
1212,7800.0,13.49,36,C,debt_consolidation,47000.0,11.59,MORTGAGE,4 years,0
5427,5000.0,9.99,36,B,debt_consolidation,45000.0,33.52,RENT,7 years,0
9231,20300.0,18.99,60,E,debt_consolidation,60000.0,26.42,MORTGAGE,10+ years,1
10616,18000.0,8.9,36,A,credit_card,80000.0,9.92,RENT,1 year,0
10192,21000.0,9.17,36,B,debt_consolidation,225000.0,15.55,RENT,10+ years,0
5189,7000.0,12.49,36,B,debt_consolidation,170000.0,16.22,MORTGAGE,10+ years,1
5746,11900.0,9.17,60,B,debt_consolidation,100000.0,12.69,MORTGAGE,10+ years,0
10130,4000.0,12.79,36,C,other,50000.0,19.14,RENT,6 years,0
6470,10000.0,11.49,36,B,debt_consolidation,33000.0,19.6,RENT,Unknown,0
11004,15000.0,13.11,36,B,credit_card,53000.0,19.81,MORTGAGE,4 years,0
10961,12000.0,14.99,60,C,debt_consolidation,40000.0,17.77,RENT,3 years,0
8668,35000.0,6.89,36,A,debt_consolidation,135000.0,10.02,MORTGAGE,< 1 year,0
1759,5100.0,14.65,36,C,home_improvement,59000.0,21.75,MORTGAGE,10+ years,0
5655,15000.0,10.42,36,B,credit_card,42000.0,23.37,RENT,3 years,0
6812,5000.0,11.53,36,B,credit_card,26000.0,28.49,RENT,5 years,0
1878,1500.0,14.46,36,C,home_improvement,110000.0,31.21,MORTGAGE,4 years,0
10874,20000.0,17.99,60,D,credit_card,54600.0,14.2,RENT,2 years,0
5145,3500.0,11.39,36,B,moving,34000.0,19.48,RENT,7 years,0
9762,11500.0,24.99,60,F,debt_consolidation,80000.0,25.16,RENT,10+ years,1
5932,10000.0,11.44,36,B,debt_consolidation,80000.0,12.98,RENT,10+ years,0
3013,15000.0,20.0,60,D,credit_card,68000.0,7.96,MORTGAGE,10+ years,1
7656,20000.0,5.32,36,A,credit_card,70000.0,21.16,RENT,10+ years,0
7581,16000.0,7.62,36,A,credit_card,48000.0,28.1,RENT,5 years,0
4791,15400.0,9.99,60,B,debt_consolidation,63000.0,12.86,MORTGAGE,3 years,0
4236,10375.0,18.75,36,D,debt_consolidation,30000.0,12.28,RENT,8 years,0
26,35000.0,14.99,36,C,debt_consolidation,108000.0,28.47,MORTGAGE,9 years,0
4467,6000.0,11.44,36,B,debt_consolidation,65000.0,8.35,MORTGAGE,10+ years,0
623,14000.0,15.59,36,C,debt_consolidation,123000.0,21.52,OWN,10+ years,0
3420,3950.0,17.86,36,D,debt_consolidation,24000.0,20.15,RENT,1 year,0
10917,23500.0,21.18,36,E,debt_consolidation,56000.0,13.44,RENT,1 year,0
10528,7000.0,8.18,36,B,credit_card,50000.0,14.69,OWN,2 years,1
1415,22000.0,12.79,36,C,debt_consolidation,100000.0,24.27,MORTGAGE,2 years,0
3880,12000.0,15.99,36,D,debt_consolidation,36000.0,28.6,RENT,< 1 year,1
4719,35000.0,9.99,36,B,credit_card,121000.0,31.56,OWN,10+ years,0
2052,14000.0,13.49,60,C,debt_consolidation,205000.0,20.37,RENT,2 years,0
10166,10000.0,9.16,36,B,home_improvement,49800.0,4.22,MORTGAGE,2 years,0
3208,19575.0,17.56,60,D,credit_card,73000.0,27.17,RENT,10+ years,0
6128,2400.0,9.92,36,B,credit_card,15000.0,10.72,OWN,1 year,0
2621,24000.0,14.48,36,C,debt_consolidation,61605.96,34.91,RENT,Unknown,1
9892,11100.0,24.5,60,F,credit_card,33000.0,24.47,MORTGAGE,5 years,0
901,7200.0,14.99,36,C,home_improvement,54000.0,15.89,MORTGAGE,10+ years,0
8970,16800.0,5.32,36,A,other,47303.0,21.64,OWN,10+ years,0
10368,29000.0,7.89,36,A,credit_card,303000.0,13.41,MORTGAGE,10+ years,1
11050,21000.0,13.99,36,C,credit_card,75000.0,10.08,RENT,2 years,0
9547,18000.0,20.99,36,E,other,75000.0,38.35,MORTGAGE,6 years,0
1026,12600.0,12.99,36,C,debt_consolidation,40000.0,25.74,MORTGAGE,5 years,0
1377,8000.0,13.99,36,C,debt_consolidation,41750.0,11.5,RENT,4 years,0
258,4225.0,16.02,36,C,debt_consolidation,28000.0,27.39,MORTGAGE,10+ years,0
3402,16450.0,21.49,36,D,debt_consolidation,48000.0,21.5,MORTGAGE,Unknown,0
7006,25000.0,10.99,60,B,credit_card,85000.0,17.92,OWN,8 years,0
11139,6000.0,10.99,36,B,home_improvement,50000.0,14.57,MORTGAGE,10+ years,0
1083,33600.0,12.62,60,C,credit_card,120000.0,21.87,MORTGAGE,4 years,0
3406,14975.0,16.55,36,D,debt_consolidation,63100.0,34.88,MORTGAGE,10+ years,0
10839,27750.0,10.78,60,B,credit_card,97000.0,13.25,MORTGAGE,10+ years,0
8200,8000.0,7.97,36,A,debt_consolidation,50000.0,22.34,RENT,3 years,0
5936,6000.0,10.99,36,B,home_improvement,31000.0,6.43,MORTGAGE,7 years,0
8243,1500.0,7.39,36,A,debt_consolidation,58850.0,10.07,RENT,10+ years,0
8501,23000.0,7.89,36,A,credit_card,55418.0,14.72,MORTGAGE,10+ years,0
6584,8400.0,11.67,36,B,medical,72000.0,14.03,MORTGAGE,10+ years,0
3516,6000.0,16.99,36,D,other,67874.0,28.62,MORTGAGE,10+ years,1
7212,4200.0,8.24,36,B,debt_consolidation,65000.0,20.38,OWN,5 years,0
46,27500.0,14.99,36,C,debt_consolidation,65000.0,19.87,MORTGAGE,Unknown,0
10412,21000.0,14.31,60,C,vacation,80000.0,5.55,RENT,2 years,1
8939,15000.0,6.97,36,A,credit_card,50000.0,23.76,RENT,5 years,0
6402,13000.0,9.17,36,B,debt_consolidation,160000.0,6.27,MORTGAGE,3 years,0
4202,25000.0,16.55,36,D,debt_consolidation,135000.0,7.89,RENT,4 years,1
8513,7200.0,6.03,36,A,debt_consolidation,47250.0,13.05,MORTGAGE,6 years,0
2251,4000.0,12.62,36,C,credit_card,25176.0,20.4,MORTGAGE,Unknown,0
1597,13375.0,13.65,36,C,debt_consolidation,32000.0,12.19,RENT,5 years,0
5314,10800.0,10.75,36,B,debt_consolidation,65000.0,30.43,RENT,10+ years,0
9432,14000.0,22.15,60,E,debt_consolidation,65000.0,22.24,MORTGAGE,< 1 year,0
7664,28000.0,6.24,36,A,debt_consolidation,85000.0,16.74,RENT,4 years,0
914,16000.0,13.49,36,C,debt_consolidation,54000.0,20.8,MORTGAGE,3 years,0
11124,10025.0,18.25,60,D,home_improvement,120000.0,32.16,MORTGAGE,7 years,0
5653,20800.0,11.8,60,B,debt_consolidation,100000.0,8.58,MORTGAGE,10+ years,0
10549,5000.0,9.99,36,B,credit_card,30000.0,10.88,RENT,9 years,0
4852,7500.0,9.99,36,B,debt_consolidation,44000.0,12.38,MORTGAGE,10+ years,0
1671,2500.0,12.69,36,C,car,72500.0,12.55,RENT,10+ years,0
9191,13175.0,25.82,36,E,debt_consolidation,130000.0,30.66,MORTGAGE,1 year,1
10987,17000.0,9.75,36,B,home_improvement,50000.0,25.69,OWN,Unknown,1
9575,25000.0,18.25,60,E,home_improvement,95000.0,9.41,MORTGAGE,4 years,1
11043,16000.0,7.89,36,A,debt_consolidation,56800.0,12.04,MORTGAGE,10+ years,0
5994,12175.0,9.67,36,B,debt_consolidation,65000.0,19.48,RENT,2 years,0
5332,3000.0,8.49,36,B,debt_consolidation,127000.0,11.06,MORTGAGE,7 years,0
8824,4550.0,8.39,36,A,car,90000.0,13.45,OWN,10+ years,0
3865,15000.0,20.0,60,D,debt_consolidation,60000.0,30.98,MORTGAGE,2 years,0
6421,11000.0,9.17,36,B,debt_consolidation,48000.0,11.98,MORTGAGE,6 years,0
5006,12000.0,8.39,60,B,moving,60000.0,25.74,RENT,3 years,0
9286,25000.0,20.99,60,E,home_improvement,65328.0,23.25,MORTGAGE,10+ years,0
8048,12000.0,6.68,36,A,debt_consolidation,80000.0,25.11,MORTGAGE,10+ years,0
11079,15000.0,14.49,36,C,debt_consolidation,50000.0,20.39,OWN,6 years,0
5177,18000.0,9.17,36,B,debt_consolidation,50000.0,18.65,RENT,1 year,0
10320,12000.0,14.65,60,C,credit_card,45783.0,15.23,MORTGAGE,4 years,0
4736,8400.0,9.93,36,B,debt_consolidation,80000.0,7.83,MORTGAGE,10+ years,0
4529,8000.0,11.49,36,B,credit_card,80000.0,28.09,MORTGAGE,< 1 year,0
2993,8000.0,21.49,36,D,debt_consolidation,47000.0,4.62,RENT,10+ years,1
2063,10000.0,12.69,36,C,debt_consolidation,27500.0,17.2,RENT,3 years,0
591,35000.0,12.69,60,C,credit_card,80000.0,24.66,RENT,1 year,0
5186,9200.0,11.99,36,B,credit_card,28000.0,16.55,RENT,3 years,0
8778,10000.0,6.49,36,A,debt_consolidation,59500.0,16.9,MORTGAGE,10+ years,0
7964,7500.0,7.89,36,A,credit_card,105000.0,6.74,MORTGAGE,10+ years,0
2236,8000.0,17.27,36,C,other,72000.0,20.1,RENT,6 years,0
9503,16300.0,18.99,60,E,other,48000.0,5.43,RENT,4 years,0
6004,15000.0,10.75,60,B,credit_card,90000.0,12.16,RENT,8 years,1
934,12000.0,17.27,60,C,debt_consolidation,69000.0,9.2,RENT,6 years,1
5102,9000.0,9.17,36,B,debt_consolidation,45000.0,28.59,MORTGAGE,3 years,0
196,28000.0,14.46,60,C,credit_card,175000.0,10.19,MORTGAGE,10+ years,0
7246,16800.0,7.49,36,A,debt_consolidation,86000.0,9.63,MORTGAGE,10+ years,0
4994,14400.0,11.53,60,B,debt_consolidation,45000.0,29.46,RENT,10+ years,1
9828,17425.0,25.57,60,F,debt_consolidation,64000.0,24.71,RENT,7 years,0
4000,14050.0,16.29,36,D,debt_consolidation,41467.68,21.62,MORTGAGE,Unknown,0
6687,14400.0,10.99,36,B,credit_card,117000.0,16.95,MORTGAGE,10+ years,0
2498,24000.0,13.67,36,C,debt_consolidation,60000.0,27.52,MORTGAGE,6 years,1
480,22500.0,12.79,36,C,debt_consolidation,71350.0,11.44,MORTGAGE,1 year,0
7479,10000.0,5.32,36,A,debt_consolidation,60000.0,19.2,RENT,6 years,0
3319,17000.0,17.57,60,D,debt_consolidation,46000.0,32.64,MORTGAGE,10+ years,0
566,3250.0,12.74,36,C,home_improvement,104800.0,31.56,MORTGAGE,1 year,0
10715,24000.0,12.49,60,B,credit_card,116000.0,24.51,MORTGAGE,9 years,1
10962,2200.0,14.65,36,C,medical,15636.0,29.16,RENT,Unknown,0
559,7800.0,12.74,36,C,debt_consolidation,45000.0,32.96,MORTGAGE,3 years,0
1440,18550.0,14.49,36,C,debt_consolidation,74000.0,29.6,OWN,10+ years,0
10283,10850.0,17.99,36,D,debt_consolidation,21700.0,23.68,OWN,10+ years,0
9569,33000.0,26.24,60,E,debt_consolidation,115000.0,11.04,OWN,5 years,1
5589,8000.0,9.75,36,B,debt_consolidation,80000.0,12.48,MORTGAGE,10+ years,0
2888,20600.0,17.99,60,D,debt_consolidation,56693.19,17.32,RENT,10+ years,1
617,30000.0,16.78,60,C,debt_consolidation,75000.0,14.96,MORTGAGE,4 years,1
6909,15000.0,12.49,36,B,other,110000.0,6.75,RENT,< 1 year,0
9346,16700.0,21.48,60,E,debt_consolidation,40000.0,35.58,MORTGAGE,3 years,1
5817,25000.0,10.78,36,B,credit_card,115000.0,13.19,RENT,6 years,0
2637,15000.0,12.53,36,C,home_improvement,141000.0,3.03,MORTGAGE,9 years,0
1981,16700.0,12.69,36,C,debt_consolidation,68000.0,18.58,MORTGAGE,10+ years,1
5927,12000.0,10.91,36,B,debt_consolidation,85000.0,21.91,RENT,5 years,0
6044,20400.0,9.99,36,B,debt_consolidation,165000.0,10.36,MORTGAGE,< 1 year,0
8666,12000.0,8.9,36,A,credit_card,65000.0,14.84,MORTGAGE,2 years,0
10619,15950.0,26.14,60,F,small_business,42000.0,5.6,MORTGAGE,10+ years,0
1610,8000.0,14.49,36,C,debt_consolidation,47871.0,12.28,RENT,< 1 year,1
960,28000.0,12.69,36,C,debt_consolidation,227000.0,13.66,MORTGAGE,1 year,0
8519,25000.0,8.6,36,A,debt_consolidation,83915.0,7.84,MORTGAGE,10+ years,0
10453,30000.0,19.05,60,D,debt_consolidation,110000.0,12.27,MORTGAGE,9 years,0
10633,4800.0,7.89,36,A,debt_consolidation,49000.0,15.97,MORTGAGE,6 years,0
2965,1600.0,16.99,36,D,debt_consolidation,64150.0,14.81,RENT,9 years,0
3996,16750.0,17.57,60,D,debt_consolidation,42000.0,27.37,MORTGAGE,10+ years,1
487,31000.0,14.99,60,C,home_improvement,256000.0,6.73,OWN,9 years,0
7481,8000.0,7.99,36,A,credit_card,65000.0,10.27,RENT,10+ years,0
6939,24000.0,13.11,36,B,debt_consolidation,95000.0,15.78,RENT,5 years,1
5972,10000.0,8.24,36,B,home_improvement,62000.0,8.63,MORTGAGE,10+ years,1
1753,8000.0,12.74,36,C,medical,39894.0,17.12,RENT,5 years,1
7036,8400.0,8.18,36,B,credit_card,44000.0,21.47,RENT,10+ years,0
11038,7200.0,12.36,36,D,other,17280.0,4.58,RENT,6 years,0
7956,21600.0,5.32,36,A,credit_card,75000.0,19.39,MORTGAGE,7 years,0
9344,20000.0,19.19,60,E,debt_consolidation,65000.0,14.53,MORTGAGE,10+ years,0
1534,40000.0,11.99,36,C,debt_consolidation,102000.0,9.27,RENT,10+ years,1
4770,4000.0,9.49,36,B,debt_consolidation,23064.0,6.97,RENT,Unknown,0
3561,26500.0,20.2,36,D,debt_consolidation,60000.0,27.74,OWN,10+ years,1
4083,20050.0,19.52,60,D,debt_consolidation,100000.0,12.19,RENT,10+ years,0
9841,9500.0,24.99,36,F,credit_card,19000.0,25.46,RENT,2 years,0
5039,10000.0,13.11,36,B,debt_consolidation,40000.0,11.13,RENT,3 years,0
1471,31000.0,14.08,60,C,debt_consolidation,70000.0,19.78,MORTGAGE,10+ years,1
3098,10000.0,17.09,36,D,debt_consolidation,22000.0,6.55,OWN,Unknown,0
7424,29000.0,7.26,36,A,debt_consolidation,93000.0,16.53,RENT,6 years,0
246,19200.0,14.08,36,C,debt_consolidation,85000.0,36.28,MORTGAGE,8 years,1
2001,26000.0,13.99,60,C,debt_consolidation,72000.0,16.78,RENT,5 years,0
7810,10000.0,8.9,36,A,credit_card,42000.0,17.34,RENT,2 years,1
333,10000.0,16.2,36,C,credit_card,32000.0,20.71,RENT,3 years,0
8816,5500.0,8.08,36,A,credit_card,62500.0,22.31,MORTGAGE,4 years,0
10508,16000.0,17.57,60,D,debt_consolidation,60000.0,11.18,RENT,< 1 year,0
10483,24000.0,7.39,60,A,debt_consolidation,85000.0,15.23,MORTGAGE,5 years,0
10609,16000.0,16.49,60,D,credit_card,55000.0,15.71,MORTGAGE,1 year,1
760,10000.0,13.35,36,C,debt_consolidation,46925.0,5.83,MORTGAGE,10+ years,0
9296,10000.0,23.88,36,E,home_improvement,150000.0,2.89,RENT,< 1 year,1
6552,20000.0,9.17,60,B,debt_consolidation,63000.0,20.91,MORTGAGE,Unknown,0
2506,4500.0,13.99,36,C,debt_consolidation,45000.0,11.71,RENT,Unknown,1
8396,14000.0,6.99,36,A,other,72000.0,13.03,RENT,2 years,0
4908,10000.0,9.44,36,B,debt_consolidation,100000.0,30.03,MORTGAGE,10+ years,0
1811,18000.0,14.65,36,C,debt_consolidation,72000.0,29.52,MORTGAGE,10+ years,0
610,6300.0,13.65,36,C,other,41416.0,4.35,MORTGAGE,2 years,0
4854,7500.0,8.67,36,B,debt_consolidation,55000.0,17.52,RENT,< 1 year,0
4999,4000.0,9.76,36,B,moving,22000.0,5.18,RENT,< 1 year,0
5310,16000.0,9.71,36,B,debt_consolidation,65000.0,22.97,MORTGAGE,10+ years,0
1713,6000.0,14.08,36,C,debt_consolidation,53000.0,4.3,RENT,2 years,0
6071,14000.0,8.18,60,B,debt_consolidation,100000.0,21.56,MORTGAGE,2 years,0
6331,15000.0,10.49,36,B,debt_consolidation,48000.0,19.73,RENT,4 years,0
4079,5075.0,19.53,36,D,debt_consolidation,55000.0,17.5,RENT,2 years,1
2742,4800.0,12.99,36,C,debt_consolidation,63000.0,18.08,RENT,3 years,1
3941,12000.0,20.31,60,D,debt_consolidation,50000.0,10.63,OWN,1 year,0
6538,20000.0,8.24,36,B,debt_consolidation,150000.0,9.48,RENT,10+ years,0
9507,17100.0,26.77,36,E,debt_consolidation,95874.0,9.79,RENT,Unknown,0
2847,5975.0,14.49,36,C,debt_consolidation,38000.0,26.15,MORTGAGE,7 years,0
1227,5000.0,12.29,36,C,credit_card,64000.0,15.0,MORTGAGE,2 years,0
4223,20300.0,17.57,60,D,debt_consolidation,60000.0,23.92,RENT,10+ years,1
10625,31075.0,11.53,36,B,credit_card,62191.0,25.11,MORTGAGE,6 years,0
4761,15000.0,9.17,36,B,debt_consolidation,100000.0,21.4,MORTGAGE,10+ years,0
